Destination Id,Hotel Name,Hotel ID,Star rating,Locality,Guest Reviews,Guest Review Rating,Hotel type,Price per night,Rooms left
10413916,Fiesta Inn Perinorte,206671,3.5,Tultitlan,78,8.6,Hotel,0,0
10413916,Fiesta Inn Cuautitlan,251884,3.5,Cuautitlan Izcalli,99,8.2,Hotel,0,0
10413916,ibis Mexico Perinorte,244135,2.5,Cuautitlan Izcalli,211,7.8,Hotel,0,0
10413916,Fiesta Inn Ecatepec,236744,3.5,Ecatepec de Morelos,222,8.8,Hotel,0,0
10413916,City Express Tepotzotlan,267965,3.5,Tepotzotlan,177,8.4,Hotel,0,0
10413916,Villas Teotihuacan Hotel & Spa,270422,3.5,Teotihuacan,97,8.2,Hotel,0,0
10413916,Hotel Quinto Sol,348320,3.0,Teotihuacan,132,8.4,Hotel,0,0
10413916,Hotel Quetzalcalli,537043,2.5,Teotihuacan,0,NA,Hotel,0,0
10413916,Capital O La Mansión del Quijote,454114,3.0,Texcoco de Mora,9,4.6,Hotel,0,0
10413916,Hotel Teotihuacan,454045,3.0,Teotihuacan,80,9.2,Hotel,0,0
10413916,OYO Hotel Mesón Del Río,510955,2.5,Tepotzotlan,40,7.2,Hostal,0,0
10413916,Hotel First inn,541947,3.0,Texcoco de Mora,48,7.2,Hotel,0,0
823818,OYO Hotel Mitla,1461586432,2.0,San Pablo Villa de Mitla,0,NA,Hotel,MXN 371,4
823818,Hotel Carmelita Mitla,1442000736,3.0,San Pablo Villa de Mitla,1,8.0,Hotel,MXN 650,2
823818,Hotel Hacienda Don Cenobio,457646,3.0,San Pablo Villa de Mitla,35,8.6,Hotel,MXN 854,2
823818,Hotel Casa Regina,1563116672,3.5,San Pablo Villa de Mitla,0,NA,Hotel,"MXN 2,600",1
823818,Donaji,1012594848,3.0,San Pablo Villa de Mitla,2,9.0,Hotel,0,0
823818,Hotel San Judas,1129780960,2.5,San Pablo Villa de Mitla,10,9.0,Hotel,0,0
823818,Hotel Cosijo,482822,3.5,San Jeronimo Tlacochahuaya,4,9.6,Hotel,0,0
823818,Hotel Rustiko,643633,3.0,Oaxaca,16,8.4,Hotel,0,0
823818,Maria Ines Hotel Suite,612661632,3.5,Oaxaca,94,9.4,Hotel,0,0
823818,Quinta Azul Oaxaca,979216128,3.0,Oaxaca,0,NA,Home,0,0
823818,Hotel Guivá Aeropuerto,1175367040,3.0,Oaxaca,3,4.0,Hotel,0,0
823818,Casa de Huéspedes Elim,1247198016,2.5,Teotitlán del Valle,0,NA,Guest house,0,0
823818,Motel Puerta del Cielo,1255781952,2.5,Oaxaca,0,NA,Motel,0,0
823818,ExHacienda San Antonio Hotel & Spa,1353056384,3.0,San Sebastián Teitipac,0,NA,Hotel,0,0
823818,Casa Sofia Oaxaca,1422512832,2.5,Oaxaca,0,NA,Hotel,0,0
823818,Hotel Rey David,1483615264,2.5,Ocotlán de Morelos,1,2.0,Hotel,0,0
829640,Misión Grand Ex Hacienda de Chautla,477351,3.5,San Salvador el Verde,234,8.6,Hotel,0,0
829640,Hotel Boutique La Albertina,1178633760,3.5,San Martin Texmelucan,2,10.0,Hotel,0,0
829640,OYO Hotel La Frontera,1568039520,2.0,San Salvador el Verde,0,NA,Hotel,0,0
829640,Hotel Posada San Miguel,1578729312,3.0,San Martin Texmelucan,0,NA,Hotel,0,0
829640,Aldea Ecologica Tlaloc,546591616,1.5,San Matías Tlalancaleca,0,NA,Hotel,0,0
839781,Casa de los Soles B&B Hostel,867231136,2.5,Tlaquepaque,24,7.8,Hotel,MXN 500,3
839781,Auto Hotel Niza,757373408,2.5,Tlaquepaque,8,7.2,Hotel,MXN 515,0
839781,Hospedaje Tlaquepaque,1093237344,3.0,Tlaquepaque,2,10.0,Apartment,MXN 861,1
839781,Posada Margaritas,684550240,3.0,Tlaquepaque,65,9.6,Hotel,MXN 865,3
839781,One Guadalajara Tapatio,437312,3.0,Tlaquepaque,208,7.8,Hotel,MXN 943,0
839781,Fiesta Inn Guadalajara Aeropuerto,1352790048,3.0,Tlaquepaque,6,8.0,Hotel,MXN 948,0
839781,Casona Tlaquepaque Temazcal y Spa,674212896,3.5,Tlaquepaque,27,6.8,Hotel,MXN 957,4
839781,City Express Junior Guadalajara Periférico Sur,392336,2.5,Tlaquepaque,352,7.0,Hotel,MXN 988,0
839781,Hotel Media Luna.,1461190368,0.0,Tlaquepaque,1,10.0,Hotel,MXN 990,0
839781,Casa Alfareros,1228992096,3.0,Tlaquepaque,14,10.0,Hotel,"MXN 1,038",4
839781,SPA Casa Armonía Hotel,455846,3.5,Tlaquepaque,89,9.0,Hotel,"MXN 1,100",2
839781,Hotel Posada Virreyes,323796,3.5,Tlaquepaque,49,7.8,Hotel,"MXN 1,133",0
839781,Hotel Rosa Morada Bed and Breakfast,463116,3.5,Tlaquepaque,145,9.2,Hotel,"MXN 1,150",2
839781,City Express Guadalajara Aeropuerto,413136128,3.0,Tlaquepaque,722,8.6,Hotel,"MXN 1,171",0
839781,Hampton Inn by Hilton Guadalajara-Aeropuerto,278679,2.5,Tlaquepaque,515,8.8,Hotel,"MXN 1,176",0
839781,Pueblito Tlaquepaque Hotel Boutique,1433942304,3.5,Tlaquepaque,1,8.0,Hotel,"MXN 1,190",1
839781,Radisson Hotel Tapatio Guadalajara,117023,3.5,Tlaquepaque,820,8.4,Hotel,"MXN 1,277",0
839781,Holiday Inn Express Guadalajara Iteso,310785,2.5,Tlaquepaque,70,8.8,Hotel,"MXN 1,340",0
839781,San Pietro Hotel Boutique,470178,3.5,Tlaquepaque,115,9.2,Hotel,"MXN 1,361",1
839781,Holiday Inn Express Guadalajara Aeropuerto,474531,3.0,Tlaquepaque,559,9.0,Hotel,"MXN 1,727",0
839781,Quinta Don Jose Boutique Hotel,488399,3.5,Tlaquepaque,139,9.6,Hotel,"MXN 1,935",2
839781,Juana Bautista Hotel Boutique,1040953760,3.5,Tlaquepaque,11,8.8,Hotel,"MXN 2,992",4
839781,Quinta Real Guadalajara,134176,4.0,Guadalajara,326,8.8,Hotel,0,0
839781,Fiesta Americana - Guadalajara,208080,4.0,Guadalajara,951,8.8,Hotel,0,0
839781,Presidente InterContinental Guadalajara,111601,4.0,Zapopan,396,8.8,Hotel,0,0
839781,Camino Real Guadalajara,153371,4.0,Zapopan,645,7.2,Hotel,0,0
839781,Holiday Inn Select - Guadalajara,170012,3.5,Guadalajara,249,8.6,Hotel,0,0
839781,Holiday Inn Guadalajara Expo,107091,3.5,Zapopan,227,8.2,Hotel,0,0
839781,Hilton Guadalajara,114598,4.0,Guadalajara,649,8.2,Hotel,0,0
839781,Country Plaza,327087,2.5,Zapopan,253,8.8,Hotel,0,0
839781,Howard Johnson Plaza Hotel Las Torres,139317,3.0,Guadalajara,505,8.0,Hotel,0,0
839781,Holiday Inn Hotel & Suites Guadalajara-Centro Historico,149206,3.5,Guadalajara,436,8.4,Hotel,0,0
839781,AC Hotel Guadalajara Expo Mexico,186242,3.0,Zapopan,146,9.2,Hotel,0,0
839781,Guadalajara Plaza Expo Business Class,140507,3.0,Guadalajara,332,8.8,Hotel,0,0
839781,Fiesta Inn Guadalajara Expo,120247,3.5,Zapopan,348,8.4,Hotel,0,0
839781,Aranzazu Centro Historico Guadalajara,125424,2.0,Guadalajara,126,7.6,Hotel,0,0
839781,Misión Guadalajara Carlton,201053,3.0,Guadalajara,499,6.6,Hotel,0,0
839781,Hotel Fenix,170464,3.0,Guadalajara,407,7.8,Hotel,0,0
839781,La Mansión del Sol,170934,3.5,Zapopan,560,9.4,Hotel,0,0
839781,Hotel Malibu,462373,4.0,Zapopan,567,8.2,Hotel,0,0
839781,Hotel De Mendoza,127954,3.5,Guadalajara,746,8.8,Hotel,0,0
839781,Hotel Santiago de Compostela,170516,3.5,Guadalajara,1445,8.2,Hotel,0,0
839781,Guadalajara Plaza Ejecutivo Lopez Mateos,140508,3.0,Guadalajara,377,8.6,Hotel,0,0
839781,Plaza Diana Hotel,272472,3.5,Guadalajara,433,8.8,Hotel,0,0
839781,Villa Ganz Boutique Hotel,218110,4.0,Guadalajara,110,9.6,Hotel,0,0
839781,Hotel Laffayette,134468,3.0,Guadalajara,647,7.4,Hotel,0,0
839781,Hotel Aranzazú Eco,225599,2.0,Guadalajara,226,7.4,Hotel,0,0
839781,Áurea Hotel & Suites,278411,3.5,Zapopan,635,8.8,Hotel,0,0
839781,Arborea Hotel,272890,2.5,Guadalajara,417,7.6,Hotel,0,0
839781,Hotel Isabel,478967,3.0,Guadalajara,623,8.4,Hotel,0,0
839781,Hotel Roma Guadalajara,109633,3.5,Guadalajara,165,8.4,Hotel,0,0
839781,Hotel Morales Historical & Colonial Downtown Core,235600,3.5,Guadalajara,1658,9.4,Hotel,0,0
839781,Hotel Celta,241006,2.5,Zapopan,767,8.0,Hotel,0,0
839781,ibis Guadalajara Expo,241834,2.5,Guadalajara,601,7.6,Hotel,0,0
839781,City Express Plus Guadalajara Expo,246847,2.0,Zapopan,185,8.2,Hotel,0,0
839781,San Francisco Plaza Hotel,248085,3.0,Guadalajara,226,8.2,Hotel,0,0
839781,Country Hotel and Suites,249142,2.5,Guadalajara,579,8.0,Hotel,0,0
839781,Hacienda La Magdalena,462479,3.5,Zapopan,10,7.8,Hotel,0,0
839781,Real Inn Guadalajara Expo,249013,4.0,Guadalajara,408,8.0,Hotel,0,0
839781,Hotel Suites Bernini,248888,2.5,Guadalajara,8,5.8,Hotel,0,0
839781,Hotel Universo Guadalajara,478980,3.0,Guadalajara,459,7.8,Hotel,0,0
839781,Mesón Ejecutivo,253606,3.0,Guadalajara,237,8.8,Hotel,0,0
839781,Hotel Victoria Ejecutivo,255985,3.5,Guadalajara,1098,9.0,Hotel,0,0
839781,Capital O Clarum 101,256500,4.0,Zapopan,92,7.2,Hotel,0,0
839781,Grand Fiesta Americana Guadalajara Country Club,259933,4.5,Guadalajara,750,9.4,Hotel,0,0
839781,La Villa Del Ensueno,356407,3.0,Guadalajara,242,9.6,Hotel,0,0
839781,Hotel Portonovo Plaza Expo,262405,3.0,Zapopan,516,6.8,Hotel,0,0
839781,Hotel Casino Plaza,266160,3.5,Guadalajara,669,9.0,Hotel,0,0
839781,European Life Style Executive Suites & Gallery,267604,3.0,Zapopan,518,8.6,Aparthotel,0,0
839781,Hotel Frances,272418,3.0,Guadalajara,413,8.0,Hotel,0,0
839781,Hotel Arboledas Industrial,277893,2.0,Guadalajara,41,7.4,Hotel,0,0
839781,Hotel Arboledas Expo,277895,2.5,Guadalajara,64,7.6,Hotel,0,0
839781,Best Western Plus Gran Hotel Centro Historico,309885,2.5,Guadalajara,450,7.4,Hotel,0,0
839781,Holiday Inn Express Guadalajara Expo,311222,2.5,Zapopan,154,8.6,Hotel,0,0
839781,Hotel Alcazar,350878,3.0,Guadalajara,246,8.2,Hotel,0,0
839781,Casa Pedro Loza,442116,4.0,Guadalajara,84,9.0,Hotel,0,0
839781,NH Collection Guadalajara Providencia,355607,4.5,Guadalajara,371,9.2,Hotel,0,0
839781,Staybridge Suites Guadalajara Expo,313135,3.0,Zapopan,61,9.2,Hotel,0,0
839781,Hotel Cervantes,313497,2.5,Guadalajara,134,7.6,Hotel,0,0
839781,Hotel Suites del Real,505560,3.0,Zapopan,179,7.6,Hotel,0,0
839781,Hotel Expo Abastos,328457,3.0,Guadalajara,163,8.8,Hotel,0,0
839781,Hotel Fuente del Bosque,334864,3.0,Guadalajara,39,7.2,Hotel,0,0
839781,Trocadero Suites,334916,2.5,Guadalajara,0,NA,Hotel,0,0
839781,HG Hotel,339434,3.5,Zapopan,239,8.6,Hotel,0,0
839781,Hotel Portobelo,339870,3.0,Guadalajara,771,9.2,Hotel,0,0
839781,Holiday Inn Express Guadalajara Autonoma,348304,2.5,Zapopan,427,8.4,Hotel,0,0
839781,Hotel Dali Ejecutivo,350387,3.0,Guadalajara,812,8.8,Hotel,0,0
839781,Las Pérgolas,352414,3.0,Guadalajara,125,6.6,Hotel,0,0
839781,Hotel ZAR Guadalajara,354528,2.5,Zapopan,107,6.6,Hotel,0,0
839781,Expo Hotel Guadalajara,356364,2.5,Guadalajara,253,7.2,Hotel,0,0
839781,Hotel Don Quijote Plaza,356385,2.5,Guadalajara,579,8.4,Hotel,0,0
839781,Ibeurohotel Expo,356412,2.5,Guadalajara,79,8.2,Hotel,0,0
839781,Hotel Castilla y Leon,357276,3.0,Guadalajara,176,6.0,Hotel,0,0
839781,Real del Sol Hotel,357286,3.0,Guadalajara,46,6.8,Hotel,0,0
839781,Hotel Puerta Del Sol,360563,3.0,Zapopan,252,8.4,Hotel,0,0
839781,Hotel Demetria,366794,4.5,Guadalajara,239,8.6,Hotel,0,0
839781,Hotel Balneario San Juan Cosalá,366798,3.0,San Juan Cosala,58,8.4,Hotel,0,0
839781,Hotel Ejecutivo Express,364463,3.0,Guadalajara,793,9.0,Hotel,0,0
839781,El Chante Spa Hotel,372723,3.5,Jocotepec,99,7.8,Hotel,0,0
839781,Hotel Portonovo Plaza Centro,371921,3.5,Guadalajara,262,7.2,Hotel,0,0
839781,Suites Internacional,372199,2.5,Zapopan,28,8.2,Hotel,0,0
839781,Hotel Riu Plaza Guadalajara,376736,4.5,Guadalajara,2186,9.2,Hotel,0,0
839781,Alebrije hotel boutique,375994,3.0,Guadalajara,54,8.4,Hotel,0,0
839781,Residencia Los Angeles Bed & Breakfast,381427,3.0,Guadalajara,20,9.0,Hotel,0,0
839781,Hotel & Suites Quinta Magna,386164,3.5,Zapopan,316,7.8,Hotel,0,0
839781,The Westin Guadalajara,388724,4.5,Guadalajara,527,8.8,Hotel,0,0
839781,One Guadalajara Periferico Norte,393544,3.0,Zapopan,453,8.0,Hotel,0,0
839781,One Guadalajara Centro Histórico,397803,3.0,Guadalajara,770,7.2,Hotel,0,0
839781,Hotel Posada Regis de Guadalajara,408302,2.5,Guadalajara,0,NA,Hotel,0,0
839781,Ramada Encore Guadalajara,416716,3.5,Tlajomulco de Zuniga,405,8.6,Hotel,0,0
839781,Hampton Inn by Hilton Guadalajara/Expo Jalisco Mexico,417375,3.0,Guadalajara,256,8.6,Hotel,0,0
839781,Hostalia Hotel Expo & Business Class,427595,3.0,Guadalajara,130,8.2,Hotel,0,0
839781,Del Marqués Hotel and Suites,256543,3.0,Guadalajara,168,8.2,Hotel,0,0
839781,Hotel Intercity 100,433879,3.0,Zapopan,118,8.6,Hotel,0,0
839781,Gamma Guadalajara Centro Histórico,440924,3.5,Guadalajara,459,7.8,Hotel,0,0
839781,Hotel Vista Hermosa,444585,3.5,Guadalajara,85,7.6,Hotel,0,0
839781,Hoteles Hi,445734,2.5,Zapopan,186,7.8,Hotel,0,0
839781,LA FE Hotel and Arts,445119,3.0,Guadalajara,69,8.8,Hotel,0,0
839781,HS HOTSSON Hotel Guadalajara Country C ,447129,3.5,Guadalajara,9,8.6,Hotel,0,0
839781,Hotel Arana,449024,2.5,Tonala,51,7.8,Hotel,0,0
839781,Perla Central Hotel,449544,3.5,Guadalajara,527,7.8,Hotel,0,0
839781,Hotel Danza del Sol,450221,3.0,Ajijic,154,7.8,Aparthotel,0,0
839781,Hotel Real de Chapala,450128,3.0,Ajijic,300,8.2,Hotel,0,0
839781,Hotel Villa del Sol,451539,3.0,Guadalajara,82,7.8,Hotel,0,0
839781,Casa Madonna La Providence Hotel Boutique,217070,2.5,Guadalajara,21,7.6,Hotel,0,0
839781,Ajijic Plaza Suites,451704,3.0,Ajijic,0,NA,Hotel,0,0
839781,Casa VilaSanta - Hostel,451891,1.5,Guadalajara,48,8.8,Hostel,0,0
839781,Suites Futura Plaza del Sol,453092,2.5,Guadalajara,75,7.4,Apartments,0,0
839781,Hotel Colón Express,456002,3.0,Guadalajara,11,5.0,Hotel,0,0
839781,Hotel Galeria Casa Tlaquepaque,456255,3.5,Guadalajara,23,9.0,Hotel,0,0
839781,Hostel Hospedarte Centro,456398,2.0,Guadalajara,100,9.0,Hostel,0,0
839781,Hostel Hospedarte Chapultepec,456358,2.0,Guadalajara,87,9.0,Hostel,0,0
839781,Hotel Nueva Galicia,456444,3.0,Guadalajara,28,4.6,Hotel,0,0
839781,Hotel del Parque,456447,3.0,Guadalajara,95,6.8,Hotel,0,0
839781,Hotel Villa San Francisco,457150,3.5,Chapala,75,9.0,Hotel,0,0
839781,Dickinson Guest House,457446,3.0,Guadalajara,42,9.0,Guest house,0,0
839781,Blue Pepper Hostel & Bar,457570,2.0,Guadalajara,35,8.0,Hostel,0,0
839781, Hotel H Américas,457613,3.0,Guadalajara,29,5.2,Hotel,0,0
839781,Quinta San Carlos,458242,3.5,San Pedro Tesistan,50,8.8,Hotel,0,0
839781,One Guadalajara Periférico Poniente,453246,3.0,Zapopan,281,8.2,Hotel,0,0
839781,Hotel Brazil,458589,2.5,Guadalajara,9,5.2,Hotel,0,0
839781,Hotel del Refugio,463062,2.0,Guadalajara,38,7.4,Hostel,0,0
839781,Hostel Lit,464137,2.0,Guadalajara,30,6.8,Hostel,0,0
839781,Mama Chuy Hotel & Villas,469277,4.0,San Juan Cosala,30,6.2,Hotel,0,0
839781,Hotel Estancia,474873,3.5,Zapopan,967,7.6,Hotel,0,0
839781,Alcazar Suites,477132,3.0,Zapopan,37,9.2,Apartment,0,0
839781,Hotel Chapala Country,477375,2.5,Chapala,72,6.4,Hotel,0,0
839781,Hotel NV Guadalajara,477378,2.5,Zapopan,48,7.6,Hotel,0,0
839781,Aurora Suites,477403,3.0,Guadalajara,249,6.0,Hotel,0,0
839781,Hotel Latino,478983,2.0,Guadalajara,83,6.0,Hotel,0,0
839781,Lolitas Inn,479150,3.0,Ajijic,0,NA,Villa,0,0
839781,Square Small Luxury Hotel,479409,4.0,Guadalajara,563,9.0,Hotel,0,0
839781,Hotel Real Zapopan,479867,3.0,Zapopan,192,8.2,Hotel,0,0
839781,La Ribereña,481353,3.0,Ajijic,95,8.2,Hotel,0,0
839781,Hotel Emperador,483164,2.5,Guadalajara,60,6.8,Hotel,0,0
839781,Hotel Vagabundo Expo Guadalajara,487680,2.5,Guadalajara,99,5.6,Hotel,0,0
839781,Wyndham Garden Guadalajara Acueducto,488681,3.5,Zapopan,644,7.4,Hotel,0,0
839781,Cosala Grand,489160,3.0,San Juan Cosala,0,NA,Hotel,0,0
839781,Hotel La Nueva Posada,489181,3.0,Ajijic,109,8.8,Guest house,0,0
839781,Casa de Huéspedes Posada Garibaldi,490782,3.0,Guadalajara,0,NA,Guest house,0,0
839781,Hotel Estadio,494366,3.0,Guadalajara,84,7.4,Hotel,0,0
839781,Hotel Plaza Bandera,494735,2.0,Guadalajara,1,8.0,Hotel,0,0
839781,Hotel La Rotonda,496021,2.5,Guadalajara,157,8.0,Hotel,0,0
839781,Posada Hidalgo Inn,496025,2.5,Guadalajara,63,7.8,Hotel,0,0
839781,Hotel San Jose,497090,2.0,Guadalajara,3,8.0,Hotel,0,0
839781,Hotel Posada Santa Fe,498454,2.5,Zapopan,38,7.8,Hotel,0,0
839781,Mezcalito Blue Hostel,505353,2.0,Guadalajara,3,9.4,Hostel,0,0
839781,Six Hotel,514921,3.0,Guadalajara,299,8.0,Hotel,0,0
839781,Hotel Astur - Adults Only,515489,2.0,Guadalajara,42,6.2,Hotel,0,0
839781,Posada Hotel Punto Guadalajara,516550,2.0,Guadalajara,55,7.2,Hotel,0,0
839781,Casa Habita,529371,4.0,Guadalajara,132,9.2,Hotel,0,0
839781,The Roof Backpackers Hostel,529359,2.0,Guadalajara,25,8.8,Hostel,0,0
839781,Hotel Nuevo Vallarta,643111,2.5,Zapopan,1,2.0,Hotel,0,0
839781,Hotel Real del Monte,531261,3.0,Jocotepec,0,NA,Hotel,0,0
839781,Hotel Casona Guadalajara ,531727,3.0,Guadalajara,31,7.0,Hotel,0,0
839781,Wyndham Garden Guadalajara Expo,536129,3.5,Zapopan,311,7.4,Hotel,0,0
839781,Del Carmen Concept Hotel,535765,3.5,Guadalajara,70,8.2,Hotel,0,0
839781,Olga Querida Hostal - Hostel,536100,2.0,Guadalajara,32,9.2,Hostel,0,0
839781,City Express Plus Guadalajara Palomar,539480,2.5,Tlajomulco de Zuniga,254,8.4,Hotel,0,0
839781,Hotel JA,540033,2.5,Guadalajara,29,6.4,Hotel,0,0
839781,SR Hotel,540656,2.5,Zapopan,390,8.6,Hotel,0,0
839781,Hotel Villas Ajijic,543402,2.5,Ajijic,25,6.8,Hotel,0,0
839781,Suites Chapultepec,549948,3.0,Guadalajara,92,8.2,Hotel,0,0
839781,Hotel Metropolitan,550224,2.0,Guadalajara,61,5.0,Hotel,0,0
839781,Hotel y Tú,550505,3.0,Guadalajara,286,9.2,Hotel,0,0
839781,Hotel San Juan,555426,2.5,Guadalajara,23,6.2,Hotel,0,0
839781,NH Collection Guadalajara Centro Histórico,407119648,4.0,Guadalajara,996,9.0,Hotel,0,0
839781,"AC Hotel Guadalajara Providencia, Mexico",563985,3.5,Guadalajara,493,8.6,Hotel,0,0
839781,Casa Monraz Hotel Boutique y Galería,560786,3.5,Guadalajara,161,8.2,Hotel,0,0
839781,Hotel Platino Expo,562542,3.5,Guadalajara,228,8.8,Hotel,0,0
839781,FCH Hotel Expo - Exclusive For Adults,562553,3.5,Guadalajara,217,9.4,Hotel,0,0
839781,Krystal Urban Guadalajara,563473,3.5,Guadalajara,1102,9.0,Hotel,0,0
839781,Casa Zalaoui Hostel,571292,2.0,Guadalajara,5,9.6,Hostal,0,0
839781,Demetria Bungalows,571118,3.5,Guadalajara,58,8.4,Aparthotel,0,0
839781,Hostal de Maria,572287,2.0,Guadalajara,5,8.8,Hostel,0,0
839781,Hotel Hacienda del Sol,578302,3.0,Tonala,137,8.4,Hotel,0,0
839781,Hotel Gran Casa Xalisco,604266,3.5,Guadalajara,17,7.4,Hotel,0,0
839781,Casa Canario La Americana,606751,2.5,Guadalajara,14,8.2,Hostal,0,0
839781,Departamento Céntrico Guadalajara,616393,3.5,Guadalajara,32,9.4,Apartments,0,0
839781,La Perla Hotel Boutique B&B,619896,3.5,Guadalajara,10,10.0,Hotel,0,0
839781,Defranca Alojamiento Boutique,619571,3.5,Zapopan,29,9.2,Hotel,0,0
839781,Love It Consulado,622552,3.5,Guadalajara,221,8.8,Hotel,0,0
839781,Hyatt Regency Andares Guadalajara,666255,4.5,Zapopan,980,9.4,Hotel,0,0
839781,Hotel Expo Inn,629967,2.5,Guadalajara,706,8.4,Hotel,0,0
839781,Eco Hotel Guadalajara Expo,636870,3.0,Guadalajara,511,8.6,Hotel,0,0
839781,One Guadalajara Expo,653308,3.0,Guadalajara,246,8.2,Hotel,0,0
839781,Alborata Hotel Boutique,652409,4.0,Guadalajara,94,8.2,Hotel,0,0
839781,Hostal Casa Anita,657603,2.0,Guadalajara,6,10.0,Hostal,0,0
839781,Hotel Real Maestranza,659531,3.5,Guadalajara,1311,9.4,Hotel,0,0
839781,Hotel Casa Abadia,672760,3.5,Zapopan,353,9.2,Hotel,0,0
839781,Casa Bruselas,679271,2.5,Guadalajara,64,8.8,Guest house,0,0
839781,Once21 Apartments,689111,3.5,Guadalajara,32,9.4,Apartments,0,0
839781,Hacienda del Lago Boutique Hotel,691056,3.5,Ajijic,72,9.0,Hotel,0,0
839781,Las Palomas B&B,697717,3.0,Jocotepec,6,9.6,Hotel,0,0
839781,Meson Don Quijote,701806,2.5,Ajijic,42,9.0,Hotel,0,0
839781,Hangar Inn Guadalajara Aeropuerto,606404576,3.5,Tlajomulco de Zuniga,741,8.2,Hotel,0,0
839781,Hostel Hostalife,607025152,2.0,Guadalajara,4,10.0,Hostel,0,0
839781,Maska Mansion,611769152,2.5,Guadalajara,10,6.4,Guest house,0,0
839781,Hakal Housing Hostel Guadalajara,611962112,1.5,Guadalajara,1,10.0,Hostel,0,0
839781,Las lomas Residencial,622228256,3.0,Tlajomulco de Zuniga,2,2.0,Home,0,0
839781,Casa Bruselas 2,624074240,3.0,Guadalajara,11,8.8,Hotel,0,0
839781,Casa Atenas - Adults Only,626164224,2.5,Guadalajara,17,6.4,Guest house,0,0
839781,Hotel Santo Santiago,626445920,3.0,Tonala,122,8.0,Hotel,0,0
839781,Hotel Santuario,628941952,2.5,Guadalajara,24,7.6,Hotel,0,0
839781,FCH Hotel Providencia - Adults Only,633765440,3.5,Guadalajara,334,9.4,Hotel,0,0
839781,Guadalupe Inn House,638162432,3.0,Zapopan,2,3.0,Cottage,0,0
839781,Hotel Union,638932928,2.5,Guadalajara,24,5.6,Hotel,0,0
839781,H Vagabundo Zona Financiera,645980576,2.5,Guadalajara,20,4.4,Hotel,0,0
839781,Hotel Velvet Plaza,645985888,3.5,Guadalajara,1247,9.4,Hotel,0,0
839781,Hotel Aquiles,646296832,3.0,Guadalajara,62,8.0,Hotel,0,0
839781,Departamento Panoramico Ribera de Chapala,646998208,3.0,Jocotepec,1,10.0,Apartment,0,0
839781,Villa Meli1 by Kivoya,647685216,3.5,Jocotepec,3,8.6,Home,0,0
839781,Villa Meli 2 by Kivoya,648332832,3.5,Jocotepec,0,NA,Home,0,0
839781,Hotel Porto Alegre Guadalajara,650307904,3.0,Guadalajara,14,7.6,Hotel,0,0
839781,Hotel RC Plaza Liberación,650318624,2.5,Guadalajara,2,8.0,Hotel,0,0
839781,Donaire Hotel Boutique,674166464,3.5,Ajijic,90,9.4,Hotel,0,0
839781,Casita Montana Hotel and Suites,680249888,3.0,Ajijic,7,7.4,Hotel,0,0
839781,"Hotel 1970 Posada Guadalajara, Curio Collection by Hilton",685067616,5.0,Guadalajara,210,8.6,Hotel,0,0
839781,Hotel Bahia,688106240,2.5,Guadalajara,10,4.4,Hotel,0,0
839781,Hotel Centro Médico,693224448,2.0,Guadalajara,4,5.6,Hotel,0,0
839781,Casa Mexicana con Terraza,696131904,2.5,Guadalajara,0,NA,Guest house,0,0
839781,Hard Rock Hotel Guadalajara,697389184,4.0,Zapopan,509,8.2,Hotel,0,0
839781,Torre San Rafael,709817216,3.5,Guadalajara,2,2.0,Apartment,0,0
839781,Capital O Central Downtown Guadalajara,710916128,3.0,Guadalajara,33,5.2,Hotel,0,0
839781,Apartamento Amueblado,713593376,3.0,Guadalajara,0,NA,Apartment,0,0
839781,Casa 3 Pilares Downtown Luxury,716368160,3.5,Guadalajara,0,NA,Apartments,0,0
839781,Abba Hotel Boutique,730212064,3.0,Guadalajara,18,6.2,Hotel,0,0
839781,RÜM Hotel Consulado,741160000,3.0,Guadalajara,8,5.2,Hotel,0,0
839781,Hostal Spa La Casa De Las Libelulas,798100128,2.5,Guadalajara,10,7.0,Hostal,0,0
839781,ESTANCIA CONFORTABLE DAVILA,798650240,2.5,Guadalajara,0,NA,Apartment,0,0
839781,Expo Guadalajara House,800697280,3.0,Guadalajara,2,6.0,Home,0,0
839781,Hostel Guadalajara cosmopolitan,825620288,2.0,Guadalajara,3,6.0,Hostel,0,0
839781,Hotel Cañada's,867132800,3.0,Villa Corona,0,NA,Hotel,0,0
839781,ROCA AZUL,871135648,2.5,Jocotepec,12,6.8,Hotel,0,0
839781,Hilton Guadalajara Midtown,876937184,4.5,Guadalajara,357,9.2,Hotel,0,0
839781,D´Miros Hostal Boutique,878281824,2.5,Guadalajara,3,9.4,Hostal,0,0
839781,Casa Blue,880612672,3.0,Zapopan,0,NA,Home,0,0
839781,Fénix Beds Hostel,883295008,2.5,Guadalajara,18,9.0,Hostel,0,0
839781,Casa Zapopan Hotel,899416640,2.0,Zapopan,18,6.4,Hotel,0,0
839781,Baruk Guadalajara Hotel de Autor,927386944,4.0,Guadalajara,201,9.0,Hotel,0,0
839781,Casa Bruselas Urbana,927437344,3.0,Guadalajara,1,2.0,Hotel,0,0
839781,Casa Bruselas Clasica,927492640,3.0,Guadalajara,1,8.0,Guest house,0,0
839781,Carlota,940243840,3.5,Guadalajara,5,10.0,Apartment,0,0
